gene,p_model,coef_log_constraint,p_log_constraint,coef_log_pathogenicity,p_log_pathogenicity,coef_pLoF_indicator,p_pLoF_indicator,coef_missense_indicator,p_missense_indicator,coef_constant,p_constant,filename,phenocode,description
CPD,8.578083666471725e-07,-0.2836593560188684,0.0173331173487466,-0.0335231030173225,4.401064539079423e-06,-0.1449521877176983,0.0364546334849492,-0.0200888167594052,0.0364903748251189,0.0295130743636959,0.0009078908075607,height_custom.unified.tsv.gz,height_custom,Standing height
CPNE1,1.0825540296161124e-09,-1.2146792115324885,2.4971128210380534e-07,-0.027509784309257,0.0605386027278849,-0.0865909455419498,3.856984423310176e-05,-0.036227014075407,0.0006300808596407,0.0975787976586536,8.310908406980971e-15,height_custom.unified.tsv.gz,height_custom,Standing height
CPZ,3.5790554037248476e-11,0.3129296745488995,0.6347778107093764,-0.0202060802907554,0.0001013312498157,-0.107371738914875,1.3668516216780745e-08,-0.0256176715660614,1.825856027564108e-06,0.0168729919047659,0.0419287487184438,height_custom.unified.tsv.gz,height_custom,Standing height
CRISPLD2,4.182844055612371e-25,0.0621960988754743,0.7208590982982261,-0.042576211149255,1.3013712528715926e-21,-0.2362549876459038,1.18210814480492e-08,-0.0252755198691488,0.0450894525922031,0.0268784337825207,0.0272937328864222,height_custom.unified.tsv.gz,height_custom,Standing height
CRYBG2,2.0762670144031079e-10,-0.0937377207333431,0.325592229104108,-0.0245002568217149,8.49152077091259e-05,-0.0002797188987619,0.991908372180486,0.0142695276674974,0.0012491955450301,0.0040354427454495,0.449450911831747,height_custom.unified.tsv.gz,height_custom,Standing height
DDR2,3.5646836615016433e-13,-0.0032121487491035,0.9751737513703798,-0.1071234739503728,6.462272284655922e-08,-0.6157412438270993,4.2456264370227654e-07,-0.0692576674937026,3.0210214298336806e-10,0.0751097437696884,8.604449666698502e-07,height_custom.unified.tsv.gz,height_custom,Standing height
DTL,2.2634696452799433e-14,-0.094590987737816,0.6135355635488726,-0.0763718294622637,1.8670614182626512e-08,-0.4380274271794045,2.5399652539330704e-10,-0.0522183111823308,2.136720387998384e-07,0.0584199796066452,5.092165302105616e-06,height_custom.unified.tsv.gz,height_custom,Standing height
E2F7,1.9827038004906202e-07,-0.0807428183904739,0.536295397741493,-0.0621954981165684,0.0001268122022645,-0.3052449155874428,0.0006929706160001,-0.0125001425892609,0.2207806248518853,0.0470111567542883,0.0001565430624453,height_custom.unified.tsv.gz,height_custom,Standing height
EXTL3,5.882396661970469e-07,-0.012856966291001,0.9310567193374374,-0.0472011905562902,9.057445778034972e-06,-0.2877549682909243,0.0068552545266767,-0.0442683581260281,0.0007403318112476,0.0432120464375837,0.0001377440982496,height_custom.unified.tsv.gz,height_custom,Standing height
FANCE,1.53790291117565e-20,1.2387427683675776,0.01205176124314,0.1215338754411403,1.612005201510857e-06,-0.0125817965584678,0.8164747821281698,-0.0039334578166981,0.80972058805236,-0.0924818374704284,2.4616145584395507e-06,height_custom.unified.tsv.gz,height_custom,Standing height
FBLN5,5.337429237986008e-10,-0.2778124518642527,0.0792989526812043,-0.0419982774898742,0.0002547773866532,-0.6950083270729465,1.6459947217060735e-08,-0.0309708995412408,0.0055781393831404,0.046713694219251,9.997856139923328e-06,height_custom.unified.tsv.gz,height_custom,Standing height
FGFR3,7.911968748792118e-12,0.2421119118132892,0.4006856439697002,-0.0665969654268413,3.2016320004651155e-06,0.0328988890686309,0.6210584261369893,-0.0855087016653723,5.204105190434158e-14,0.0439979203155803,0.000117653428194,height_custom.unified.tsv.gz,height_custom,Standing height
GHR,5.08584496016214e-07,-0.3772943892003084,0.214630439595889,-0.0935395753036668,9.055933010386334e-05,-0.2386938073516326,3.3943516246668966e-05,-0.047863865965952,0.0042657123921388,0.0790143808597007,1.6399786001770723e-05,height_custom.unified.tsv.gz,height_custom,Standing height
HERC1,8.618918139317215e-08,0.0152685090960653,0.7656300624449113,-0.0134211244934303,0.0001564594065335,0.2364467714771493,2.993619337234308e-06,-0.0072415755018774,0.0200469116396282,0.0091869724400341,0.010033172079098,height_custom.unified.tsv.gz,height_custom,Standing height
HTRA1,7.03978733480357e-13,0.8648892353956256,0.10368534166517,-0.0655026894462682,5.073270051486349e-07,-0.1208331738006059,0.0054304461288556,-0.1075929142551877,2.9043823268671198e-11,0.0658779354781045,1.36837690949972e-05,height_custom.unified.tsv.gz,height_custom,Standing height
ICE1,5.32512476132494e-07,-0.01902644247983,0.8361719037288958,0.0581441293136742,0.0002397026641884,0.2556849956585382,3.860944571237016e-06,0.0360509255296786,0.0005962893048869,-0.037457293836403,0.0019079952387297,height_custom.unified.tsv.gz,height_custom,Standing height
IGF1R,3.825942350475505e-23,0.0191926259878422,0.8461308906863928,-0.0998756585383923,1.6180259154838404e-16,-0.5551126319551828,3.357036364289964e-10,-0.0630766539103479,4.67331776237514e-13,0.0763434351493327,3.690378508230413e-17,height_custom.unified.tsv.gz,height_custom,Standing height
IGF2BP2,4.450474970923109e-16,-0.2491799686431059,0.0194598243038798,-0.0942786915015597,2.40321597289737e-08,-0.919555613377076,3.2828592984248623e-10,-0.0766246351374736,0.0036024217252191,0.0899870048591252,2.810425688155596e-05,height_custom.unified.tsv.gz,height_custom,Standing height
IGFALS,5.706133129878698e-09,0.2829876125941197,0.4214681749321293,-0.060767960877258,4.66012178124563e-06,-0.0672720348661873,0.1223895260713269,-0.0836373266955908,8.268954665897227e-11,0.0643313381602209,2.954531434147264e-06,height_custom.unified.tsv.gz,height_custom,Standing height
IHH,6.707233949624299e-11,0.2345591013470428,0.2794396993584602,-0.0569618490260666,1.54097516247657e-05,-1.4151030692179407,5.82829756962948e-07,-0.0844956961215722,0.0001288042926689,0.0158790728182249,0.3706763496606354,height_custom.unified.tsv.gz,height_custom,Standing height
KMT2A,5.160483681306281e-07,0.0635295034260634,0.287569165952926,-0.039682761910473,2.9889734954563877e-05,-0.1196149792686868,0.0191570442615781,0.0024024936739234,0.7979103989836148,0.0075497592111306,0.445547854983376,height_custom.unified.tsv.gz,height_custom,Standing height
LAMB2,3.8706399178737233e-13,0.0332692875830691,0.6549110010249619,0.0496930426205011,1.2872706538008056e-10,0.0412793486968329,0.2343332235754611,0.0392003921898304,6.112879636734386e-15,-0.0388206797832798,7.600821923878112e-10,height_custom.unified.tsv.gz,height_custom,Standing height
LOXL2,1.023995529375375e-08,-0.0595873315543337,0.7358898975382173,0.0340723191617045,0.0009238396918538,0.1643947680245079,3.0941772204819773e-06,0.0369959176403632,0.0001933882268324,-0.0130944594219421,0.1171536771282262,height_custom.unified.tsv.gz,height_custom,Standing height
NOX4,2.922756199465115e-09,1.2081848933252202,0.003212522178712,-0.0603173502823755,0.0005648072229159,-0.1555769533159787,0.0015050485927236,-0.0752200361621667,2.1240690338437595e-09,0.0279852573253437,0.0445427966482671,height_custom.unified.tsv.gz,height_custom,Standing height
NPR2,2.7979684454522856e-29,0.0530686175415861,0.6924304540934798,-0.0891211440815742,1.6522345313450933e-18,-0.8324737134761482,2.6166831234573685e-16,-0.0418952719108683,0.0568618229791186,0.0451962153793726,0.0142362755289137,height_custom.unified.tsv.gz,height_custom,Standing height
NPR3,7.039251039461477e-15,-0.1236865845790638,0.3555126292154474,0.0767492897598978,3.808507738633493e-11,0.2963005620322066,0.0026314180924799,0.1015685849513907,1.6064203131874155e-10,-0.0309122860219857,0.0361767138352801,height_custom.unified.tsv.gz,height_custom,Standing height
PAPPA2,2.6694380927063954e-09,0.0724247635034686,0.3280054435492103,-0.0573970317154015,3.071850773040626e-05,-0.2338106973221738,2.3413035572179207e-07,-0.0262383439619008,0.0116954307786716,0.0275334893725636,0.0130286523698077,height_custom.unified.tsv.gz,height_custom,Standing height
PCDHA11,1.4871704157401686e-10,0.227276460921361,0.2274962302511425,0.0813486706863948,2.026489217798413e-11,0.0,,0.0318754089102393,6.7893777863586095e-06,-0.0622105452576385,5.089855662508202e-10,height_custom.unified.tsv.gz,height_custom,Standing height
PIEZO1,8.688730748904253e-32,-0.162620541879271,0.4149100068816097,-0.018787707370876,6.958829290502173e-19,-0.1335576805870576,4.3997401685726255e-11,-0.0191618066228151,9.33310714108747e-12,0.0144847938096375,5.90906054994234e-06,height_custom.unified.tsv.gz,height_custom,Standing height
POLB,6.167606922431866e-07,-2.038210048656925,0.0731691404331623,0.0428096929237536,9.521919528576413e-06,0.2196361137979851,0.0087746517174329,0.0497874813286125,0.0010522319758415,0.0410348963764459,0.3816471903249845,height_custom.unified.tsv.gz,height_custom,Standing height
PTPN11,5.368161431133807e-14,0.9845647411570142,0.0538547161200394,-0.1474702743559877,5.039244650321207e-15,0.1459817659274767,0.5318758022321624,-0.098429747653581,0.0004773337793777,0.0822926623296893,0.0027287234961801,height_custom.unified.tsv.gz,height_custom,Standing height
RALY,1.3254842409992755e-09,-0.0925503562626188,0.7086067189968319,0.0697776394728946,3.0858368683660226e-11,-0.0619086601537527,0.6522232197778646,0.0480264422804356,0.0016188412020752,-0.0476030367415278,0.0039099952425683,height_custom.unified.tsv.gz,height_custom,Standing height
SCMH1,4.2625285075003795e-18,-0.4107126183447446,0.0267632634360261,0.0544975093777101,3.4144326500443467e-14,0.5768381323469792,8.187975804541134e-08,-0.0147776459492698,0.363460945782217,-0.0227970826889772,0.145127821186547,height_custom.unified.tsv.gz,height_custom,Standing height
SCUBE3,1.550738748307954e-31,-0.2607818567125607,0.0631004079678881,-0.1092006480709227,6.004658780137083e-25,-0.6355070331475492,1.1441334643288849e-11,-0.0501108353237685,1.311927938368996e-07,0.0766717695948546,1.1919677300448084e-15,height_custom.unified.tsv.gz,height_custom,Standing height
SERPINA1,5.712001811106598e-07,-0.2043049169794627,0.7455344585060413,-0.0445841714163133,0.0001214464817135,0.1300511735662284,0.2149063834754082,0.0348963066264833,2.788433518683276e-06,0.0375067708095612,0.0038757766241438,height_custom.unified.tsv.gz,height_custom,Standing height
SMAD5,5.020353331563827e-07,0.0064547019777988,0.9760439263886922,-0.0819799338003724,0.0001170893146422,-0.8898451332579239,7.181107907773881e-06,-0.02702183451235,0.2873321672972183,0.0581603337828351,0.0073947775836665,height_custom.unified.tsv.gz,height_custom,Standing height
STC2,3.144038548329777e-16,-0.3684648624523844,0.1393618201990828,0.1112757937202981,6.762638479422843e-13,-0.4062665174926113,0.0534433124987233,0.0383564300882436,0.0061844377546026,-0.0639944741738065,1.321487126790879e-07,height_custom.unified.tsv.gz,height_custom,Standing height
SUPT16H,4.7845650609086455e-08,-0.2220392239811811,0.0349630178614237,-0.0680073477585089,8.484466905550457e-06,-0.4594401580001611,0.0002036650657939,-0.0206279164482039,0.2388333392481584,0.0591997179825851,0.0021254275763098,height_custom.unified.tsv.gz,height_custom,Standing height
TET1,3.227906333336557e-10,-0.1308163162228771,0.075525896150508,0.0763963338844571,2.9182696797026067e-05,0.5668522499923168,6.927508900678519e-08,0.0381615560173624,0.0008872345133205,-0.0485497206715141,0.0003852966937815,height_custom.unified.tsv.gz,height_custom,Standing height
THBS3,1.1995519157425768e-14,0.0690315224313165,0.521643264668232,-0.0442590387417746,3.2686367011657816e-12,-0.1193464674871354,4.0799566721046177e-05,-0.0343906778970146,6.134411272576812e-07,0.0197331036765662,0.0029133162750544,height_custom.unified.tsv.gz,height_custom,Standing height
TOMM40,1.896933606539384e-07,0.3174362315199345,0.0414111760226645,0.0658845777245886,0.0003047261926564,-0.0640691384040278,0.6715738507366227,-0.0002289896465741,0.9819217329302832,-0.050252945966513,0.0009753813925995,height_custom.unified.tsv.gz,height_custom,Standing height
TSGA10IP,1.673873261104387e-09,0.0035458388923333,0.9851696085303,0.072023763733924,9.045398855350812e-07,-0.007923366423293,0.5817488927304342,0.0117070267281744,0.2660933865667043,-0.0392422758595218,0.0011434985730102,height_custom.unified.tsv.gz,height_custom,Standing height
UHRF2,8.808125183072086e-07,-0.0269548835921139,0.7312265616815227,-0.1174821517059638,3.660618829024604e-05,-0.7514888854124311,0.0001642699140431,-0.0839976094829449,9.159154490210926e-06,0.0798284074715043,0.0001383223638522,height_custom.unified.tsv.gz,height_custom,Standing height
VWA7,1.5911432753777397e-07,0.0241175390712025,0.8540608256165921,0.0373220014504515,1.9964605632292172e-08,0.0052934836932388,0.3810131054315612,0.0190262678369549,0.0027921223490756,-0.043719199586525,6.745642177401221e-09,height_custom.unified.tsv.gz,height_custom,Standing height
ZFAT,3.1360777906967794e-36,0.0542028114325,0.6266550623413093,0.1357667958293393,3.1453658641262915e-28,0.3030449958165273,7.043078220891256e-07,0.1154995636802364,2.1860718869298564e-30,-0.0981782495642671,4.9144366088751496e-20,height_custom.unified.tsv.gz,height_custom,Standing height
ZNFX1,3.38424026851003e-07,-0.0254012256378716,0.6922667732036366,0.0629948727420367,4.079051256454116e-06,0.21409308335073,0.000178693210723,0.0379036159280255,6.269659215068757e-05,-0.0528705432108084,5.91108617738948e-07,height_custom.unified.tsv.gz,height_custom,Standing height
ABCA6,4.516674019758506e-23,0.2266955833431636,0.0346237068709505,0.0509816291084055,4.6583794512161424e-14,0.1683799537206951,8.621031132410761e-07,0.0340438062537834,0.0003829434471872,-0.047998720842456,1.4955290781852954e-07,30040.unified.tsv.gz,30040,Mean corpuscular volume
ABCA7,2.5071948991607076e-08,0.1907324726303244,0.2394248843539668,0.0397205664847,8.474560168407517e-06,0.0565453603487531,3.5358437297256467e-05,0.0205713835307142,0.0012900375245651,-0.0411707618975653,1.3418698681342184e-08,30040.unified.tsv.gz,30040,Mean corpuscular volume
AHSP,2.227716223322729e-08,-8.887514771305588,0.0663117121132106,-0.1452555416102494,1.3048128909997702e-09,-0.4093304186940472,0.0534459506564671,-0.1688086188327336,0.1193430726749051,0.3129724829984191,0.0338679326778536,30040.unified.tsv.gz,30040,Mean corpuscular volume
ATM,3.069180569771852e-11,0.2655105856901596,0.0051145766055613,-0.0442369697604276,2.154069512150226e-07,-0.0633213151632963,0.0356179503602998,-0.041993247397547,4.037922674075254e-09,0.0389579432524475,5.167253577213205e-06,30040.unified.tsv.gz,30040,Mean corpuscular volume
BAD,6.165785276582305e-07,3.3524768368581688,0.0010730086529316,-0.087476350961572,1.4286098280880028e-05,-0.1805594907367265,0.1207289180103168,-0.0593850245887698,0.0575885553486888,0.0387074535664561,0.032862781095051,30040.unified.tsv.gz,30040,Mean corpuscular volume
BTN2A2,1.6961656098253855e-16,0.2384953164654424,0.1576153666935186,-0.0913682711888999,1.4856256849338185e-06,0.1056525331528532,0.1427276231092001,0.0148268828653551,0.2519102641092742,0.0170823967830643,0.2728423985458866,30040.unified.tsv.gz,30040,Mean corpuscular volume
C16orf70,5.0779188521454084e-08,-0.0093941619924997,0.9499133588738182,0.0252409549625838,5.7412935671786024e-09,0.0310750245766051,0.7824546868641854,0.0080376805817295,0.8319104213653747,-0.0822467385948314,0.0267401889364726,30040.unified.tsv.gz,30040,Mean corpuscular volume
C6orf136,4.365406134197933e-14,0.1988277826119556,0.3742437905439982,0.1378061230520359,0.0009757214549763,-0.0946461275179237,0.4775970734939302,0.0564060388944386,6.359064749663605e-15,-0.1010980594875191,0.0011060556353391,30040.unified.tsv.gz,30040,Mean corpuscular volume
C6orf15,2.0376907748235022e-08,-1.4368446904688916,8.827464505848699e-06,-0.0500812955912077,7.511387289253943e-05,0.243611564662755,0.0155932406604806,-0.0132546646936245,0.5327791515725021,0.057153324201573,0.0130322495927145,30040.unified.tsv.gz,30040,Mean corpuscular volume
CCNF,3.384362106629356e-09,-0.5167094688448575,0.029493048069778,0.1096328728040575,1.822000296605345e-07,0.4109392094853938,6.246063762735557e-05,0.0618066638886298,0.0004859491098071,-0.0499963358604406,0.0077620109170351,30040.unified.tsv.gz,30040,Mean corpuscular volume
COQ8A,3.693210076046046e-15,-0.159423723759405,0.0812382750189898,-0.0744202300485053,7.428278870725523e-11,-0.2314540814791313,3.088396049615619e-05,-0.0527118139865142,3.567063291038966e-05,0.0533229980673719,3.3339214649967163e-09,30040.unified.tsv.gz,30040,Mean corpuscular volume
E2F8,1.5455334459765742e-13,-0.1336529676183795,0.7193100670734867,-0.0773890112100247,0.0002632352793421,0.4882995934213933,2.786929255036124e-13,-0.0212682828916015,0.2375023206576781,0.0666964387015763,5.443041952284443e-05,30040.unified.tsv.gz,30040,Mean corpuscular volume
EPOR,3.337407960679412e-07,0.4581686955078564,0.2689808466779378,0.1130673209288454,1.925421644427248e-07,0.1707857602876008,0.0070687670455787,0.0749346229155799,0.0068672946991677,-0.0831325522725046,0.0042508181915122,30040.unified.tsv.gz,30040,Mean corpuscular volume
GMPR,9.989430176452136e-37,0.0716383700546555,0.7433869181121437,0.0439431116815056,4.976574759860605e-08,0.3285488600776188,9.420126025077567e-29,0.0930655774584711,1.557667891341826e-05,-0.016354141520358,0.1203713309994788,30040.unified.tsv.gz,30040,Mean corpuscular volume
GNB1,1.684272030298593e-07,0.3264930681232331,0.5300162437575417,-0.1377275464224746,7.874427147803645e-06,-1.7485898683770038,0.0750514902180799,-0.0396567257931539,0.5996869165531,0.0598608972953014,0.0561274568526954,30040.unified.tsv.gz,30040,Mean corpuscular volume
HBG2,3.926179474894651e-07,0.757687205862462,6.744862310374513e-08,0.0153839686880212,0.7293009950631468,0.3603675968145591,0.0005390215279759,0.0173829049127952,0.4716097141614049,-0.0655923758789982,0.0578629621393945,30040.unified.tsv.gz,30040,Mean corpuscular volume
